38507|3158|2009-01-12 09:33:57|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3159|2009-01-13 00:02:35|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3160|2009-01-13 07:44:59|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3161|2009-01-13 10:44:43|35.75|139.85|b9d7e100a22411ddb973930fb656255d|empty_message
38507|3162|2009-01-13 15:49:53|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3163|2009-01-14 05:24:23|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3164|2009-01-14 06:11:09|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3165|2009-01-14 16:02:40|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3166|2009-01-15 16:21:37|35.7667|139.567|b9d5eea4a22411dd8819cb321ee49aeb|empty_message
38507|3167|2009-01-15 23:48:28|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3168|2009-01-16 00:05:15|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3169|2009-01-16 07:40:31|35.5206|139.717|b9d57a8ca22411dd8dc003fef1f77e2b|empty_message
38507|3170|2009-01-16 12:44:51|35.6833|139.65|b9db45a2a22411ddba4eb77cd90bd08a|empty_message
38507|3171|2009-01-19 03:59:51|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3172|2009-01-19 04:01:02|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3173|2009-01-19 04:03:03|35.5206|139.717|b9d57a8ca22411dd8dc003fef1f77e2b|empty_message
38507|3174|2009-01-19 14:50:39|35.6833|139.917|b9db72a2a22411ddb28ed3c7e86b442e|empty_message
38507|3175|2009-01-19 14:51:51|35.6833|139.917|b9db72a2a22411ddb28ed3c7e86b442e|empty_message
38507|3176|2009-01-20 04:02:49|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3177|2009-01-20 14:33:07|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3178|2009-01-21 00:24:28|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3179|2009-01-21 08:23:41|35.8047|139.602|c0bfa8aea22411dd87ce43b980b32089|empty_message
38507|3180|2009-01-21 15:45:36|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3181|2009-01-22 00:43:06|35.7667|139.567|b9d5eea4a22411dd8819cb321ee49aeb|empty_message
38507|3182|2009-01-22 03:08:01|35.7167|139.867|b9c5ec0ca22411dd81670baf35697b51|empty_message
38507|3183|2009-01-22 05:06:33|35.5833|139.533|b9c526b4a22411ddbad3c38aa5d1217b|empty_message
38507|3184|2009-01-22 16:00:24|35.6833|139.65|b9db45a2a22411ddba4eb77cd90bd08a|empty_message
38507|3185|2009-01-22 17:58:30|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3186|2009-01-23 00:21:26|35.7667|139.567|b9d5eea4a22411dd8819cb321ee49aeb|empty_message
38507|3187|2009-01-23 04:41:28|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3188|2009-01-23 08:34:57|35.5833|139.533|b9c526b4a22411ddbad3c38aa5d1217b|empty_message
38507|3189|2009-01-23 11:37:28|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3190|2009-01-24 05:21:15|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3191|2009-01-24 12:55:00|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3192|2009-01-24 15:52:29|35.805|139.721|b9d5be84a22411dd8fa0ebf5a1d582c4|empty_message
38507|3193|2009-01-25 05:15:07|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3194|2009-01-25 07:44:12|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3195|2009-01-25 09:15:19|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3196|2009-01-26 00:17:46|35.7667|139.567|b9d5eea4a22411dd8819cb321ee49aeb|empty_message
38507|3197|2009-01-26 00:53:56|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3198|2009-01-26 04:44:34|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3199|2009-01-26 11:41:21|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3200|2009-01-26 14:25:51|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3201|2009-01-27 00:14:32|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3202|2009-01-27 04:30:06|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3203|2009-01-27 15:34:21|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3204|2009-01-28 00:31:35|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3205|2009-01-28 02:50:24|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3206|2009-01-28 04:56:38|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3207|2009-01-28 08:24:46|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3208|2009-01-28 10:24:08|35.8047|139.602|c0bfa8aea22411dd87ce43b980b32089|empty_message
38507|3209|2009-01-28 10:56:39|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3210|2009-01-28 15:29:33|35.6833|139.917|b9db72a2a22411ddb28ed3c7e86b442e|empty_message
38507|3211|2009-01-29 00:14:06|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3212|2009-01-29 04:56:59|35.5833|139.533|b9c526b4a22411ddbad3c38aa5d1217b|empty_message
38507|3213|2009-01-29 16:23:48|35.7667|139.567|b9d5eea4a22411dd8819cb321ee49aeb|empty_message
38507|3214|2009-01-30 00:13:45|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3215|2009-01-30 05:15:50|35.6667|139.783|b9e233bca22411ddbef64f0b16ea17c5|empty_message
38507|3216|2009-01-30 12:45:41|35.6333|139.617|b9d7e8f8a22411dd8fe91be2668f1512|empty_message
38507|3217|2009-01-31 14:44:04|35.6364|139.574|c0bfb2cca22411ddae77d730ec96c2b6|empty_message
38507|3218|2009-02-02 00:08:24|35.6667|139.783|b9caf12aa22411dd99d34bc3dde5cf80|empty_message
38507|3219|2009-02-02 05:18:02|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3220|2009-02-02 14:51:46|35.6833|139.65|b9db45a2a22411ddba4eb77cd90bd08a|empty_message
38507|3221|2009-02-03 00:07:36|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3222|2009-02-03 05:13:08|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3223|2009-02-03 15:10:48|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3224|2009-02-04 00:11:03|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3225|2009-02-04 04:41:32|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3226|2009-02-04 10:49:33|35.5833|139.533|b9c526b4a22411ddbad3c38aa5d1217b|empty_message
38507|3227|2009-02-04 16:13:03|35.6833|139.917|b9db72a2a22411ddb28ed3c7e86b442e|empty_message
38507|3228|2009-02-05 00:12:33|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3229|2009-02-05 06:44:27|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3230|2009-02-05 12:22:53|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3231|2009-02-05 14:23:11|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3232|2009-02-06 00:11:26|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3233|2009-02-06 09:02:28|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3234|2009-02-06 16:43:50|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3235|2009-02-07 09:50:55|35.8203|139.804|b9c453d8a22411dd9c26c7967492f36b|empty_message
38507|3236|2009-02-07 11:06:41|35.9167|139.95|b9df1394a22411dda98c4b686b9d1910|empty_message
38507|3237|2009-02-07 13:57:25|35.8506|139.891|b9ce5b76a22411ddb3e8dfdf6a8b85c2|empty_message
38507|3238|2009-02-08 23:59:52|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3239|2009-02-09 06:12:38|35.6833|139.55|b9d738f4a22411dda7159f6d2c80aede|empty_message
38507|3240|2009-02-09 07:01:25|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3241|2009-02-09 11:08:51|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3242|2009-02-10 00:36:43|35.6833|139.583|b9c473f4a22411dd8e808b7ef17768a2|empty_message
38507|3243|2009-02-10 13:53:22|35.75|139.85|b9d7e100a22411ddb973930fb656255d|empty_message
38507|3244|2009-02-12 01:20:56|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3245|2009-02-12 09:31:46|35.7667|139.633|b9c4ed0ca22411dd85691352f7ae8db6|empty_message
38507|3246|2009-02-12 15:38:18|35.7386|139.572|c0bfafe8a22411ddaca5eb19e7c20cc5|empty_message
38507|3247|2009-02-13 00:24:31|35.7833|139.783|b9cc7180a22411dd9949cfeda7ea9143|empty_message
38507|3248|2009-02-13 04:55:23|35.6833|139.583|b9c473f4a22411dd8e808b7ef17768a2|empty_message
38507|3249|2009-02-13 13:08:40|35.6364|139.574|c0bfb2cca22411ddae77d730ec96c2b6|empty_message
38507|3250|2009-02-14 08:18:17|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3251|2009-02-14 09:22:54|35.7386|139.572|c0bfafe8a22411ddaca5eb19e7c20cc5|empty_message
38507|3252|2009-02-14 14:13:25|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3253|2009-02-16 00:17:18|35.6364|139.574|c0bfb2cca22411ddae77d730ec96c2b6|empty_message
38507|3254|2009-02-16 05:48:00|35.6833|139.583|b9c473f4a22411dd8e808b7ef17768a2|empty_message
38507|3255|2009-02-16 12:31:28|35.6833|139.65|b9db45a2a22411ddba4eb77cd90bd08a|empty_message
38507|3256|2009-02-17 00:25:31|35.6833|139.917|b9db72a2a22411ddb28ed3c7e86b442e|empty_message
38507|3257|2009-02-17 07:27:31|35.6833|139.583|b9c473f4a22411dd8e808b7ef17768a2|empty_message
38507|3258|2009-02-17 13:51:35|35.75|139.85|b9d7e100a22411ddb973930fb656255d|empty_message
38507|3259|2009-02-18 01:31:34|35.9|139.783|b9c90a04a22411ddb06d3becf9a5188e|empty_message
38507|3260|2009-02-18 05:49:18|35.6333|139.617|b9d7e8f8a22411dd8fe91be2668f1512|empty_message
38507|3261|2009-02-19 05:31:47|35.7239|139.522|b9c2484aa22411dd8a1997fd37c8caac|empty_message
38507|3262|2009-02-20 08:30:32|35.5833|139.533|b9c526b4a22411ddbad3c38aa5d1217b|empty_message
38507|3263|2009-02-20 12:56:06|35.6931|139.983|b9df3630a22411ddb37deb22f4c9f22d|empty_message
38507|3264|2009-02-21 05:45:52|35.6706|139.889|b9bf28e0a22411dd8adddf98d2a296be|empty_message
38507|3265|2009-02-21 12:30:46|35.8047|139.602|c0bfa8aea22411dd87ce43b980b32089|empty_message
38507|3266|2009-02-23 00:25:56|35.6364|139.574|c0bfb2cca22411ddae77d730ec96c2b6|empty_message
38507|3267|2009-02-23 05:15:14|35.6833|139.583|b9c473f4a22411dd8e808b7ef17768a2|empty_message
38507|3268|2009-02-23 14:41:03|35.6364|139.574|c0bfb2cca22411ddae77d730ec96c2b6|empty_message
